,Date,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudeRoll,AttitudePitch,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
147,37:38.7,1730438820.0,-0.045793056,0.199585378,-0.11040923,-0.946571027,0.668236037,-0.656323373,0.362138242,0.811416149,-0.458758801,1.180490851,0.366144508,-0.459510595
148,37:38.7,1730438820.0,-0.016756862,0.250745952,-0.005107284,-0.937597537,0.654264031,-0.677845571,0.360110164,0.806138813,-0.469532549,1.809289336,0.304100573,-0.436546683
149,37:38.7,1730438820.0,-0.000651449,0.363131225,0.073820114,-0.923162146,0.635555023,-0.70402169,0.358134359,0.797513306,-0.485502213,2.344829082,0.135782138,-0.304498106
150,37:38.7,1730438820.0,-0.010158449,0.411049187,0.076544404,-0.904439977,0.615285378,-0.731186963,0.356777102,0.786079109,-0.50476706,2.636868954,0.117324032,-0.218061864
151,37:38.7,1730438820.0,-0.018109769,0.368680656,0.080347955,-0.882950907,0.595136291,-0.758128711,0.35592407,0.772615671,-0.525721431,2.797280312,0.03650615,-0.072691344
152,37:38.7,1730438820.0,-0.030746043,0.257961452,0.116357923,-0.859678944,0.577619181,-0.780684372,0.35638386,0.75763303,-0.546793044,2.646580935,-0.082735293,0.209722564
153,37:38.7,1730438820.0,-0.038602501,0.181375921,0.144260764,-0.838250929,0.564934596,-0.796907941,0.358029991,0.743474543,-0.564854026,2.116807938,0.020933846,0.282615393
154,37:38.7,1730438820.0,-0.059558451,0.1797629,0.134930432,-0.820798503,0.557787251,-0.807629948,0.360797435,0.731690347,-0.578320265,1.612415314,0.125179559,0.377773672
155,37:38.7,1730438820.0,-0.089212775,0.11427325,0.11590308,-0.806798867,0.555148653,-0.813532214,0.364633918,0.722076297,-0.58791846,1.28662467,0.21576272,0.352739155
156,37:38.8,1730438820.0,-0.064738989,0.028032005,0.022270322,-0.792043865,0.550036104,-0.824045882,0.3671529,0.711790323,-0.598793089,2.0766747,0.247501209,-0.032212947
157,37:38.8,1730438820.0,-0.032895684,-0.080708027,-0.02914691,-0.771943714,0.539352286,-0.84157815,0.36800921,0.697529316,-0.614835024,2.588486433,0.083054744,0.053904627
158,37:38.8,1730438820.0,0.026118249,-0.071533144,-0.030806422,-0.748772814,0.527667076,-0.857913039,0.368840247,0.680740356,-0.632889807,2.567275286,-0.144539803,0.209088355
159,37:38.8,1730438820.0,0.153615296,0.418557048,0.055754304,-0.727657401,0.517255443,-0.8720495,0.369257629,0.665122151,-0.649046481,2.068151474,-0.000567451,0.075873569
160,37:38.8,1730438820.0,0.104007542,0.471128047,0.105386853,-0.712731062,0.511188068,-0.883456003,0.370128781,0.653902471,-0.65986073,1.393881083,0.274120033,-0.100373626
161,37:38.8,1730438820.0,-0.058896422,-0.071566343,0.00843966,-0.703630964,0.508558241,-0.892743317,0.371274352,0.646990538,-0.666001916,0.922312438,0.377293825,-0.246183559
162,37:38.8,1730438820.0,-0.088214904,-0.35521996,-0.043332815,-0.69817087,0.50653082,-0.900759666,0.371631682,0.642817616,-0.669832408,0.654792488,0.241244912,-0.276569337
163,37:38.8,1730438820.0,0.010961086,-0.293264627,0.002964616,-0.693731047,0.503535237,-0.907936464,0.370996922,0.639410317,-0.673435807,0.675758719,0.058841016,-0.254548997
164,37:38.8,1730438820.0,0.13675645,-0.157032728,0.059480786,-0.689015113,0.498751959,-0.914230532,0.369209737,0.635777295,-0.677843213,0.595318913,-0.197751626,-0.138506576
165,37:38.8,1730438820.0,0.17733562,-0.130070746,0.122846246,-0.684831711,0.494616223,-0.917543823,0.367662549,0.63254267,-0.681699395,0.45129624,-0.1317316,0.097799696
166,37:38.9,1730438820.0,0.117417097,-0.132575989,0.230452538,-0.679096103,0.492731235,-0.919422165,0.368087053,0.628089905,-0.685576439,0.676804602,0.008456404,0.168831691
167,37:38.9,1730438820.0,0.010003895,-0.071486592,0.240855217,-0.671012846,0.491821087,-0.92219262,0.3698484,0.621779561,-0.690363884,1.015886188,0.139258891,0.227099791
168,37:38.9,1730438820.0,-0.097369641,0.10145998,0.151628315,-0.658310785,0.489904378,-0.926629185,0.37221092,0.611781538,-0.697984517,1.515345335,-0.003650059,0.34814766
169,37:38.9,1730438820.0,-0.04275164,0.362805247,0.061993957,-0.642368546,0.486794831,-0.931413697,0.374554008,0.599093556,-0.707669616,1.637690902,-0.060386576,0.481310487
170,37:38.9,1730438820.0,0.086686939,0.407041669,-0.033383369,-0.625793964,0.483986883,-0.934961257,0.377134472,0.585740983,-0.717410028,1.538682222,-0.057616621,0.550855339
171,37:38.9,1730438820.0,0.120729148,0.283373177,-0.047763944,-0.610007726,0.482622933,-0.937429812,0.380399972,0.572873771,-0.726024449,1.46707809,0.062988356,0.558346033
172,37:38.9,1730438820.0,0.042447746,0.135855258,-0.075114012,-0.594983216,0.482649607,-0.938992518,0.384371072,0.56049484,-0.733556032,1.311406493,0.128543928,0.615076184
173,37:38.9,1730438820.0,-0.045431167,0.110432267,-0.143880963,-0.581084257,0.48423138,-0.939086373,0.389120132,0.548930526,-0.73977071,1.147889972,0.189660013,0.660018086
174,37:38.9,1730438820.0,-0.079524547,0.148816526,-0.160096407,-0.568946174,0.487241018,-0.937942708,0.394435436,0.538744509,-0.74442929,0.93463701,0.315764695,0.645418763
175,37:38.9,1730438820.0,-0.093088061,0.100705504,-0.166740656,-0.558584091,0.491950837,-0.936296997,0.40055266,0.529986024,-0.747443914,0.761120617,0.435698003,0.554367721
176,37:39.0,1730438820.0,-0.105789691,0.073499024,-0.136179328,-0.550077687,0.497071464,-0.935114628,0.406509906,0.522753477,-0.749318719,0.6655159,0.462449998,0.442418069
177,37:39.0,1730438820.0,-0.093804538,0.084685504,-0.04989481,-0.541862433,0.501904891,-0.934847033,0.412179142,0.515732527,-0.751084745,0.76962471,0.472127408,0.393746406
178,37:39.0,1730438820.0,-0.04821229,0.05491513,0.030453146,-0.532645052,0.506281116,-0.935669266,0.417749614,0.507813752,-0.753399253,0.926130354,0.498048216,0.381023109
179,37:39.0,1730438820.0,-0.020860821,0.001220882,0.040862799,-0.522101598,0.510328991,-0.937499483,0.423387706,0.498702854,-0.756332099,1.065921307,0.498102546,0.376176417
180,37:39.0,1730438820.0,-0.041780293,-0.021728665,0.020125747,-0.510626485,0.514254147,-0.939461323,0.429139942,0.488723904,-0.759597182,1.097666621,0.486052006,0.460055321
181,37:39.0,1730438820.0,-0.093438029,-0.050902188,-0.003877997,-0.498788391,0.51860835,-0.940618149,0.435280681,0.478361905,-0.762693048,1.068310261,0.508289635,0.530681014
182,37:39.0,1730438820.0,-0.135691226,-0.073515028,0.010750353,-0.486129205,0.523875798,-0.941583846,0.442286074,0.467207044,-0.765572071,1.290526032,0.657877266,0.597844899
183,37:39.0,1730438820.0,-0.12854293,-0.032727629,0.018590689,-0.469905586,0.52894015,-0.944025835,0.449923515,0.452802122,-0.769765615,1.710397959,0.540522695,0.641170561
184,37:39.0,1730438820.0,-0.090886831,0.100106001,-0.056253016,-0.451348535,0.531443883,-0.948317102,0.456029654,0.436179429,-0.775747716,1.870296955,0.346108198,0.55692482
185,37:39.0,1730438820.0,-0.02914688,0.255707204,-0.103993714,-0.433106583,0.531668844,-0.954306398,0.460161865,0.419692576,-0.782374024,1.786863089,0.225097641,0.35500741
186,37:39.1,1730438820.0,0.059872031,0.280811012,-0.009573817,-0.417925109,0.531046155,-0.960894809,0.462848306,0.405865014,-0.788064063,1.42401886,0.201581657,0.157667294
187,37:39.1,1730438820.0,0.073885143,0.095204026,0.050388813,-0.40703122,0.530654825,-0.966516489,0.464750111,0.395884842,-0.792011738,0.987475574,0.155754507,0.069303341
188,37:39.1,1730438820.0,0.01893726,-0.094084442,0.13322717,-0.400016557,0.530418823,-0.970316881,0.465956569,0.389433593,-0.794497311,0.578911185,0.105647936,0.063444443
189,37:39.1,1730438820.0,0.016709,-0.267511219,0.201474726,-0.395856958,0.530564289,-0.972166048,0.466887832,0.385599017,-0.795819819,0.338737488,0.036671799,0.041628357
190,37:39.1,1730438820.0,0.052856535,-0.327212006,0.248006761,-0.392940652,0.529872567,-0.973353894,0.466903597,0.382906616,-0.797109544,0.310196072,-0.081289724,0.083347254
191,37:39.1,1730438820.0,0.051346391,-0.266439885,0.250725627,-0.388752724,0.528174967,-0.974414683,0.466353804,0.379034489,-0.799279094,0.54548794,-0.163527876,0.165899396
192,37:39.1,1730438820.0,0.060633212,-0.188986152,0.228496194,-0.381113482,0.525467743,-0.976624137,0.465627164,0.371954292,-0.80302012,1.028271914,-0.214670956,0.246449143
193,37:39.1,1730438820.0,0.055828214,-0.100372702,0.206598938,-0.368252637,0.520618965,-0.981463583,0.464069247,0.359985769,-0.809351623,1.636054039,-0.41520831,0.253877491
194,37:39.1,1730438820.0,0.074101299,0.06022948,0.190954506,-0.35083912,0.513175136,-0.988948946,0.461039722,0.343685925,-0.818121254,2.044943571,-0.526746869,0.244531348
195,37:39.1,1730438820.0,0.113368243,0.179758579,0.1616171,-0.331691784,0.50501374,-0.997689932,0.457447827,0.325643063,-0.827464879,2.071927786,-0.515186071,0.187786579
196,37:39.2,1730438820.0,0.110106856,0.079756707,0.14426887,-0.313490745,0.497364476,-1.005993455,0.453857988,0.30838111,-0.836010814,1.882332087,-0.485720038,0.187591955
197,37:39.2,1730438820.0,0.050266951,-0.115474433,0.121717155,-0.296560152,0.491033582,-1.013387929,0.450953752,0.292232245,-0.843351066,1.79600656,-0.32700175,0.165465355
198,37:39.2,1730438820.0,0.029385686,-0.245773375,0.122348368,-0.281012501,0.486009222,-1.020243694,0.448778987,0.277328581,-0.84952122,1.500730157,-0.368368089,0.179742292
199,37:39.2,1730438820.0,0.017403483,-0.238616854,0.020357013,-0.268883722,0.48117271,-1.021260248,0.446189046,0.265655428,-0.854600787,0.732449472,-0.379583746,0.651124716
200,37:39.2,1730438820.0,0.00730592,-0.15714249,-0.197712898,-0.265000101,0.480008061,-1.017478563,0.445666492,0.261909366,-0.856028557,-0.176357478,-0.077767432,0.418944061
201,37:39.2,1730438820.0,-0.048935324,-0.180790514,-0.38493365,-0.263748024,0.479792876,-1.01277336,0.445633322,0.260700792,-0.856414616,-0.056073941,-0.20674485,0.501982212
202,37:39.2,1730438820.0,-0.113855571,-0.018534034,-0.335821986,-0.263168963,0.479491012,-1.006951302,0.445444345,0.260141701,-0.856682897,-0.360168755,-0.159299836,0.553910971
203,37:39.2,1730438820.0,-0.12643218,0.067149848,-0.311927199,-0.264158682,0.480382354,-0.998585843,0.446088552,0.261097223,-0.856056809,-0.566190124,-0.078506187,0.822711587
204,37:39.2,1730438820.0,-0.147939295,0.10511288,-0.287152946,-0.265598273,0.4835037,-0.98763727,0.448583245,0.262486607,-0.854326546,-0.633152723,0.115208685,0.897629857
205,37:39.2,1730438820.0,-0.204324692,0.124621511,-0.312685728,-0.266143617,0.488380179,-0.976342528,0.452676773,0.263012797,-0.852002382,-0.451570928,0.243634835,0.96978581
206,37:39.3,1730438820.0,-0.327006429,0.329403013,-0.231750965,-0.26354189,0.493418207,-0.965224805,0.45728597,0.260501772,-0.850310743,-0.084992297,0.186227202,1.198596478
207,37:39.3,1730438820.0,-0.349171698,0.486177206,-0.167244256,-0.257046333,0.498490005,-0.953426126,0.462391913,0.254225045,-0.84944886,0.123570502,0.226057172,1.415123463
208,37:39.3,1730438820.0,-0.280479312,0.398526311,-0.111691713,-0.248367439,0.50448941,-0.940512344,0.468528599,0.245821819,-0.848559082,0.162810847,0.321775973,1.621039391
209,37:39.3,1730438820.0,-0.251556903,0.240199938,-0.118390977,-0.239374486,0.511387887,-0.925393739,0.475433856,0.237094998,-0.847200453,-0.034442037,0.35940057,1.802076817
210,37:39.3,1730438820.0,-0.253592223,0.09819515,-0.164920926,-0.231739074,0.519916134,-0.908623154,0.483526945,0.22967045,-0.844661593,-0.210885748,0.583649874,1.777098536
211,37:39.3,1730438820.0,-0.192573994,0.070893973,-0.138000906,-0.224849654,0.53045132,-0.892284938,0.493187428,0.222959802,-0.840865672,-0.165984318,0.772254944,1.669766188
212,37:39.3,1730438820.0,-0.139883816,0.186483905,-0.119271159,-0.217259829,0.541879488,-0.877643668,0.50362283,0.215554684,-0.836600423,0.004814789,0.862179816,1.580509782
213,37:39.3,1730438820.0,-0.13953495,0.303606212,-0.185387909,-0.209192469,0.554003327,-0.863909073,0.514626503,0.207670048,-0.83188504,-0.054964654,0.999609053,1.560735583
214,37:39.3,1730438820.0,-0.155593574,0.263468027,-0.269386709,-0.201983381,0.567996048,-0.849662041,0.527007759,0.200612783,-0.825843394,-0.211126059,1.228654027,1.579978108
215,37:39.3,1730438820.0,-0.155755341,0.135633647,-0.325112104,-0.195131126,0.584317853,-0.834484606,0.541161835,0.193895176,-0.818259418,-0.226196632,1.434545875,1.678612828
216,37:39.4,1730438820.0,-0.138179839,0.038337693,-0.367683351,-0.186465352,0.602199023,-0.819050027,0.55663693,0.185386688,-0.809806883,-0.011305857,1.557829499,1.807678461
217,37:39.4,1730438820.0,-0.139606476,0.032589406,-0.417977095,-0.175090958,0.62062321,-0.80409379,0.572650909,0.174197704,-0.801078081,0.170528114,1.583444834,1.909561157
218,37:39.4,1730438820.0,-0.155827522,0.056434199,-0.460775673,-0.16212484,0.638761926,-0.789251544,0.588383675,0.161415547,-0.792306602,0.165850937,1.533761382,1.99742353
219,37:39.4,1730438820.0,-0.130750954,0.042864114,-0.424276888,-0.149232775,0.655909881,-0.772609249,0.603102028,0.14867948,-0.783685148,-0.134111285,1.370995402,2.213033915
220,37:39.4,1730438820.0,-0.061233938,-0.011632383,-0.321357071,-0.1380778,0.672132836,-0.751663679,0.616730154,0.137639463,-0.775047958,-0.663836539,1.337016463,2.389072418
221,37:39.4,1730438820.0,0.017959297,0.073943049,-0.169627309,-0.129436256,0.688821037,-0.728597803,0.630310297,0.12907514,-0.765538037,-0.804679692,1.377379537,2.253669262
222,37:39.4,1730438820.0,0.058907211,0.337598741,0.047237754,-0.120609717,0.704706057,-0.706765063,0.643103898,0.120317519,-0.756267905,-0.598041594,1.25235796,2.221007824
223,37:39.4,1730438820.0,0.038766682,0.480220109,0.138831139,-0.108677784,0.718467669,-0.687678148,0.654348612,0.10846398,-0.748373926,-0.06316755,1.078810692,2.226815939
224,37:39.4,1730438820.0,0.034859478,0.49479562,0.162188172,-0.092770246,0.730358133,-0.671666279,0.664267719,0.092637233,-0.74173224,0.30182147,0.997437775,2.277714014
225,37:39.4,1730438820.0,-0.037279963,0.364662617,0.144260585,-0.074554387,0.741509488,-0.657270005,0.673525631,0.074485339,-0.735401332,0.449016243,1.004540443,2.302229166
226,37:39.5,1730438820.0,-0.084803164,0.143789411,0.110791862,-0.055197973,0.752777617,-0.643410646,0.682627201,0.055169947,-0.728681207,0.517648399,1.085683823,2.374789238
227,37:39.5,1730438820.0,-0.073081374,-0.023226477,0.070211172,-0.034723328,0.764507295,-0.629898262,0.691764235,0.034716349,-0.721288443,0.556506813,1.118163943,2.355092049
228,37:39.5,1730438820.0,-0.070065022,-0.103962749,0.018148124,-0.015615005,0.773586482,-0.614511698,0.698620379,0.015614371,-0.715322196,-0.085919276,0.654566407,2.574071646
229,37:39.5,1730438820.0,-0.07382232,-0.117022291,-0.022023678,-0.002840787,0.779079376,-0.591002632,0.702621818,0.002840783,-0.711557806,-1.349848866,0.511583984,2.513703823
230,37:39.5,1730438820.0,-0.037985325,-0.065454639,0.142887831,0.002004463,0.785841729,-0.561415085,0.707418919,-0.002004462,-0.706791639,-2.061825037,0.862065017,2.420472383
231,37:39.5,1730438820.0,-0.008414984,-0.081549287,0.29570365,0.004952805,0.794744879,-0.529454865,0.713676214,-0.004952785,-0.700458288,-1.958137989,0.869579136,2.47944808
232,37:39.5,1730438820.0,-0.085965097,-0.095833816,0.23614639,0.010871099,0.801840221,-0.500780995,0.718594551,-0.010870884,-0.695344388,-1.319649458,0.601377487,2.36708498
233,37:39.5,1730438820.0,-0.086259127,0.253375888,0.18589294,0.019963525,0.806523477,-0.476604957,0.721741915,-0.019962199,-0.691874385,-0.954587877,0.426712245,2.322535276
234,37:39.5,1730438820.0,-0.076657712,0.385116488,0.112164617,0.030293231,0.80986125,-0.453350686,0.723859251,-0.030288598,-0.689282537,-1.046093702,0.37988615,2.397274733
235,37:39.5,1730438820.0,-0.090263605,0.18590799,0.066926122,0.039204769,0.812930287,-0.427688396,0.725746393,-0.039194725,-0.686844945,-1.470627308,0.41563803,2.421617746
236,37:39.6,1730438820.0,-0.107269466,-0.062493447,0.032992005,0.04509629,0.816053388,-0.398672045,0.727707088,-0.045081005,-0.68440491,-1.938020706,0.446340263,2.426523447
237,37:39.6,1730438820.0,-0.146732152,-0.175086185,0.042822063,0.048168511,0.818846186,-0.366317239,0.729511082,-0.048149887,-0.682272077,-2.361124754,0.406824827,2.450466156
238,37:39.6,1730438820.0,-0.159385204,-0.224137813,0.070970893,0.048494717,0.820591969,-0.330992429,0.730689526,-0.048475713,-0.680986762,-2.754230022,0.303964496,2.41315937
239,37:39.6,1730438820.0,-0.11958468,-0.237341002,0.08896637,0.046275361,0.821726149,-0.293582671,0.731538415,-0.046258848,-0.680229187,-2.990357161,0.283088773,2.37075758
240,37:39.6,1730438820.0,-0.075775802,-0.235420495,0.131516874,0.043447544,0.822957376,-0.255919537,0.732468367,-0.043433875,-0.679414213,-2.836279869,0.317320764,2.332966089
241,37:39.6,1730438820.0,-0.054936767,-0.20241338,0.159146845,0.043113875,0.824724225,-0.221587924,0.733678222,-0.043100521,-0.678128779,-2.264672279,0.321498483,2.288682938
242,37:39.6,1730438820.0,-0.045958281,-0.092474326,0.117959321,0.045664096,0.826391786,-0.191556926,0.73472476,-0.045648228,-0.676827729,-1.812595606,0.287930667,2.164563179
243,37:39.6,1730438820.0,-0.05755657,0.064328328,0.082009912,0.050097567,0.828001681,-0.164884952,0.735657156,-0.050076615,-0.675500453,-1.554470301,0.267748415,2.111219645
244,37:39.6,1730438820.0,-0.050290883,0.145862266,0.098021209,0.055069781,0.82916494,-0.139173262,0.736249745,-0.05504195,-0.674467742,-1.606513858,0.230624765,2.096810818
245,37:39.6,1730438821.0,-0.038233399,0.023781884,0.047127903,0.058513741,0.830008087,-0.112140051,0.736673892,-0.058480356,-0.673714817,-1.92827642,0.243857473,2.060408592
246,37:39.7,1730438821.0,-0.039835215,-0.098132432,0.036493897,0.059281434,0.830668913,-0.082627208,0.737085581,-0.059246719,-0.673197389,-2.321531534,0.229666546,2.035219193
247,37:39.7,1730438821.0,-0.049040735,-0.18370387,0.061303139,0.057920904,0.830950839,-0.051058368,0.737334192,-0.057888523,-0.673043251,-2.497048616,0.195145056,2.030761957
248,37:39.7,1730438821.0,-0.028570831,-0.217450917,0.084460437,0.05619927,0.83094475,-0.019139582,0.737402618,-0.056169692,-0.673113942,-2.421670675,0.186075136,2.007938147
249,37:39.7,1730438821.0,-0.007183254,-0.180781141,0.096449435,0.055392206,0.830971139,0.011273771,0.73745364,-0.055363882,-0.67312485,-2.138247252,0.164542675,1.980303049
250,37:39.7,1730438821.0,-0.002994835,-0.07922934,0.092775762,0.057016738,0.830924104,0.038873706,0.737354577,-0.056985851,-0.673097968,-1.717939615,0.135761097,1.974481225
251,37:39.7,1730438821.0,0.009076416,0.034369603,0.095192015,0.061324528,0.830725219,0.063477594,0.737032592,-0.061286099,-0.673072815,-1.358923912,0.114172451,1.980644345
252,37:39.7,1730438821.0,0.022949994,0.116201624,0.085572004,0.067577505,0.830096594,0.086018993,0.736312091,-0.06752608,-0.673264265,-1.139034867,0.044102818,1.989020824
253,37:39.7,1730438821.0,0.020962834,0.151895523,0.096521139,0.074985164,0.828708729,0.107681407,0.734988153,-0.07491491,-0.673928976,-1.076569915,-0.012056061,2.027025938
254,37:39.7,1730438821.0,0.030408382,0.11417231,0.092167497,0.082451126,0.826656955,0.129683336,0.73317194,-0.082357734,-0.67503792,-1.16645205,-0.055599809,2.043200493
255,37:39.7,1730438821.0,0.021896362,0.038983233,0.083506584,0.089211389,0.823964589,0.152599015,0.730926514,-0.089093104,-0.676615715,-1.268755317,-0.094543211,2.057966948
256,37:39.8,1730438821.0,0.005633235,-0.02065102,0.090392411,0.095460689,0.82059802,0.176212472,0.728222966,-0.095315769,-0.678679705,-1.320659995,-0.140587673,2.059893131
257,37:39.8,1730438821.0,0.01131773,-0.048100211,0.096852303,0.101503308,0.816735435,0.199829837,0.725163043,-0.101329103,-0.681080759,-1.267482877,-0.172766373,2.042241335
258,37:39.8,1730438821.0,0.008953393,-0.032790646,0.07909143,0.1087505,0.812491194,0.222072134,0.721713722,-0.108536266,-0.683629394,-0.952940345,-0.210994199,2.057637215
259,37:39.8,1730438821.0,0.011681914,-0.011421524,0.057334304,0.117864252,0.808237778,0.241988755,0.718054414,-0.117591545,-0.685981154,-0.671624184,-0.198309287,1.992037058
