,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ,Date
1621,1730433580.203718,0.0235511809587478,0.0207971334457397,0.012212336063385,0.3049351811989809,-0.1103528709752728,0.1449874340759698,-0.1050483882427215,-0.3002313375473022,-0.9480643272399902,-0.1759921163320541,-0.0904015451669693,-0.0022762133739888,2024/09/23 03:41:15 PM
1794,1730433581.926486,0.0068056285381317,-0.0162649452686309,-0.0007179379463195,0.3327848957521071,-0.0913924924412633,0.1131740616039084,-0.0862581580877304,-0.3266763985157013,-0.9411918520927428,0.0365976132452487,0.0794924199581146,0.4172240495681762,2024/09/23 03:44:08 PM
670,1730433570.706687,0.0178184807300567,0.0156182199716568,0.025053322315216,0.25056211988888,0.0707043797506409,-0.3114428073646121,0.0684394538402557,-0.2479485720396042,-0.9663527011871338,-0.088852159678936,0.1672670096158981,-0.0003778058453463,2024/09/23 03:25:24 PM
32,1730433496.2204962,-0.0007867068052291,0.0062230825424194,0.0017341971397399,0.8158591623235085,0.1616441300669029,-0.0821970963695596,0.1102837547659874,-0.7283145785331726,-0.6763100624084473,0.0183504149317741,-0.0585655868053436,-0.0232939720153808,2024/09/23 03:14:46 PM
238,1730433566.393882,-0.1031302809715271,0.0476653277873992,-0.0486188530921936,0.2888319278578846,0.0071432768812337,-0.5889859768142555,0.0068473243154585,-0.2848327457904815,-0.9585527777671814,0.3304072618484497,0.3529452681541443,0.7983267903327942,2024/09/23 03:18:12 PM
127,1730433565.285119,-0.071923092007637,0.0768407583236694,0.0072696805000305,0.2803587548813555,-0.0216833150262439,-0.4550548852568223,-0.0208350848406553,-0.2767004072666168,-0.9607303142547609,-0.5534942746162415,0.1583566069602966,-2.311319589614868,2024/09/23 03:16:21 PM
354,1730433567.551557,0.0068655498325824,0.0211280286312103,-0.014810025691986,0.2739624577295561,0.0599970639713132,-0.2991465788974187,0.0577249117195606,-0.2705482244491577,-0.9609742760658264,-0.0316048897802829,0.0802218541502952,0.0287187211215496,2024/09/23 03:20:08 PM
164,1730433565.654491,0.0161621943116188,0.1806837618350982,-0.1049603223800659,-0.3980590256561713,-0.0885616919755959,-0.8296399171923058,-0.0815308317542076,0.3876298666000366,-0.9182025194168092,-1.517238974571228,-0.1394393891096115,0.3536364436149597,2024/09/23 03:16:58 PM
1386,1730433577.853784,0.0045920424163341,0.0145231187343597,0.0069867372512817,0.1428157706211461,0.0323332981354262,-0.3265273051902283,0.0319985412061214,-0.1423307806253433,-0.9893018007278442,0.1881971210241317,0.0028485069051384,-0.0362915433943271,2024/09/23 03:37:20 PM
1286,1730433576.855095,-0.0105715375393629,0.0432432740926742,0.0159908533096313,0.1368093368427766,0.0163401745861299,-0.2912228250159748,0.0161867756396532,-0.1363829672336578,-0.9905239343643188,0.2033997923135757,0.270365446805954,0.4514326751232147,2024/09/23 03:35:40 PM
492,1730433568.928764,0.0095414221286773,0.0226828157901763,0.0163725614547729,0.2556684702698684,0.0781908150218152,-0.3063705996057372,0.0755721181631088,-0.2528921961784363,-0.9645384550094604,-0.0215881466865539,-0.0580622479319572,-0.0289146415889263,2024/09/23 03:22:26 PM
472,1730433568.732192,0.0011258646845817,0.041032075881958,-0.0030813217163085,0.255582308488858,0.0766312781893911,-0.3028396093930436,0.0740694627165794,-0.2528088390827179,-0.9646768569946288,0.0082814460620284,-0.001350233098492,0.0114157358184456,2024/09/23 03:22:06 PM
1792,1730433581.9062362,-0.0127771645784378,0.0167795121669769,0.0024402737617492,0.3324878383278496,-0.0902098505775079,0.1060413179655485,-0.0851537436246872,-0.3263956308364868,-0.941389799118042,0.0682906806468963,0.0431197620928287,0.2439911961555481,2024/09/23 03:44:06 PM
1408,1730433578.0730991,-0.010267436504364,0.0588359087705612,-0.0017945766448974,0.2415208223555645,0.0637968759736302,-0.3406639450822495,0.0619031824171543,-0.2391795814037323,-0.9690000414848328,0.3285474479198456,0.226335659623146,0.2296917140483856,2024/09/23 03:37:42 PM
1499,1730433578.982625,0.028500635176897,0.0929828882217407,0.1812406778335571,0.4151546639188292,-0.0175069123832013,0.0173454807634871,-0.0160189513117074,-0.403331458568573,-0.9149137139320374,-0.4319638907909393,-0.1001790761947631,0.335485577583313,2024/09/23 03:39:13 PM
1970,1730433583.683573,-0.0384595319628715,0.0225267112255096,-0.0270197987556457,0.354815020217294,-0.0938751583711044,0.1467915919658793,-0.0878985151648521,-0.3474169075489044,-0.9335820078849792,0.1825071573257446,0.1767156422138214,-0.0697837248444557,2024/09/23 03:47:04 PM
89,1730433564.905285,-0.0635749995708465,-0.0343047380447387,-0.0315355658531188,0.4027497907098046,-0.1751040697862131,0.0203645885637173,-0.1602714508771896,-0.3919495940208435,-0.9059186577796936,-0.0853161588311195,0.0931144878268241,-0.2739588618278503,2024/09/23 03:15:43 PM
1664,1730433580.628906,0.0049268305301666,0.0169844925403594,0.0020049810409545,0.3104610940264624,-0.1088779671900772,0.1516270974514953,-0.1034681126475334,-0.3054977059364319,-0.9465545415878296,0.0421842522919178,0.0126087255775928,0.0070870341733098,2024/09/23 03:41:58 PM
97,1730433564.985672,-0.107629120349884,-0.0440218448638916,0.0417863726615905,0.3986761154756798,-0.1524937541588056,-0.0229329475543205,-0.1399905085563659,-0.3881986141204834,-0.9108811616897584,-0.1070411056280136,0.061821810901165,-0.7127528786659241,2024/09/23 03:15:51 PM
1066,1730433574.658525,-0.0055906847119331,0.0288681536912918,0.0091195702552795,0.2279345363100123,0.0534769658444372,-0.3174818512596388,0.052068967372179,-0.2259659618139267,-0.9727426171302797,-0.0166176706552505,-0.0470852330327034,0.0541093535721302,2024/09/23 03:32:00 PM
1023,1730433574.229883,0.0452381297945976,0.0201205015182495,0.0029630661010742,0.2538405956940476,0.0785738145748027,-0.3247503348612755,0.0759776905179023,-0.2511233389377594,-0.9649686217308044,-0.520351767539978,-0.6174797415733337,0.238029807806015,2024/09/23 03:31:17 PM
1892,1730433582.905762,-0.0937228426337242,-0.0328895449638366,7.30752944946289e-05,0.3411517413858462,-0.1004581518418275,0.1231260701640921,-0.0945095941424369,-0.3345726728439331,-0.937618851661682,0.1447330117225647,0.1321417838335037,-0.0708270967006683,2024/09/23 03:45:46 PM
1353,1730433577.523773,-0.0072395615279674,0.0409693866968154,-0.0186814069747924,0.1219138967098863,0.0363103272244603,-0.3131213821552597,0.0360329002141952,-0.1216121166944503,-0.991923451423645,-0.1962572485208511,-0.0936649814248085,0.0644922703504562,2024/09/23 03:36:47 PM
449,1730433568.500097,0.0038356930017471,0.0270719528198242,0.0104108452796936,0.256656625644562,0.0790645083616748,-0.3029879983701594,0.0763950273394584,-0.2538481056690216,-0.9642224311828612,0.0497336909174919,-0.0127805201336741,-0.0198368839919567,2024/09/23 03:21:43 PM
550,1730433569.5073729,0.0037531852722167,0.0003426074981689,0.0132730603218078,0.2605751664221827,0.0798501807436321,-0.3086294374749156,0.0770726278424263,-0.2576363384723663,-0.963163197040558,0.0688753426074981,0.0731080248951911,-0.0414843894541263,2024/09/23 03:23:24 PM
1271,1730433576.7060208,0.1061163321137428,-0.0490107536315918,0.0536914467811584,0.1403996713160361,0.0210762498003869,-0.3288769738865851,0.0208673179149627,-0.1399388611316681,-0.9899402260780334,-0.1120865494012832,-0.1328826993703842,-0.3203906416893005,2024/09/23 03:35:25 PM
218,1730433566.196134,0.0257456749677658,0.0325246453285217,0.091274082660675,0.1704335552090177,-0.0521284512881361,-0.7560976995216577,-0.0513499155640602,-0.1696096360683441,-0.9841726422309875,1.5374040603637695,0.6044903993606567,0.4346396028995514,2024/09/23 03:17:52 PM
178,1730433565.795033,0.0091258734464645,0.0012021660804748,0.0169501900672912,-0.5137635055781593,-0.0941035675217566,-0.8047708883586469,-0.0818339958786964,0.4914583563804626,-0.8670478463172913,-0.817507803440094,-0.2141277492046356,0.1822969913482666,2024/09/23 03:17:12 PM
433,1730433568.339902,0.0089765638113021,0.038649171590805,0.021890103816986,0.2553273604320114,0.0813640084647502,-0.3025383566934385,0.0786394104361534,-0.2525621652603149,-0.9643797278404236,0.0083936592563986,-0.0167078841477632,0.0059494921006262,2024/09/23 03:21:27 PM
567,1730433569.67769,-0.0018113851547241,0.0094033181667327,0.0100027322769165,0.2571467727865318,0.0803739702174766,-0.3096332111608361,0.0776475742459297,-0.2543221712112427,-0.9639974236488342,-0.0298861153423786,-0.032482586801052,0.0381063073873519,2024/09/23 03:23:41 PM
1631,1730433580.304493,0.0057049915194511,0.0072058737277984,0.0194706320762634,0.2985793188540019,-0.1172915183870176,0.1478456947975869,-0.1118451356887817,-0.2941626906394958,-0.9491885900497437,0.0388622842729091,-0.0217005126178264,0.0305146481841802,2024/09/23 03:41:25 PM
741,1730433571.414551,0.0034689381718635,0.0338432490825653,0.0120987296104431,0.2533257168234937,0.0764825822694075,-0.3172743210187171,0.0739694237709045,-0.2506249248981476,-0.9652541875839232,0.0048055341467261,-0.0229045283049345,0.0264491755515337,2024/09/23 03:26:35 PM
1648,1730433580.46915,0.0157776102423667,-0.0020603835582733,0.0260635614395141,0.3083765298542175,-0.1098541911679412,0.1492509742596351,-0.1044616997241973,-0.3035121560096741,-0.9470840096473694,0.0202287267893552,-0.0154870906844735,0.0049158129841089,2024/09/23 03:41:42 PM
483,1730433568.839191,0.0089453980326652,0.0214466750621795,0.0114890933036804,0.2566462634074923,0.0787656939416781,-0.3048485001494172,0.0761071071028709,-0.2538380920886993,-0.9642478823661804,0.0193076208233833,-0.0045681307092309,-0.0214279629290103,2024/09/23 03:22:17 PM
1530,1730433579.291265,-0.1403311043977737,0.0701525956392288,-0.2783803939819336,0.0596288596525114,-0.1456277552440522,0.1464348325343122,-0.1448556631803512,-0.05959352850914,-0.9876565337181092,1.517597794532776,0.1136415973305702,-0.2055218964815139,2024/09/23 03:39:44 PM
1625,1730433580.239298,-0.0013597980141639,0.0502718687057495,-0.0176671147346496,0.2995273748774948,-0.1150428844086269,0.1449489035584458,-0.1096784174442291,-0.2950686514377594,-0.9491602182388306,-0.0817407518625259,-0.0585480108857154,0.0357448831200599,2024/09/23 03:41:19 PM
437,1730433568.379871,0.0094400942325592,0.0316013395786285,0.0050863027572631,0.255218770653579,0.0798052703807266,-0.3020238648121426,0.0771382823586463,-0.2524571120738983,-0.9645284414291382,0.0115453070029616,-0.0354829020798206,0.020939465612173,2024/09/23 03:21:31 PM
780,1730433571.8049788,0.0015290826559066,0.0115905404090881,0.0045452117919921,0.2766889276729539,0.1209384159483073,-0.3337866242975729,0.1160551607608795,-0.2731720209121704,-0.9549388885498048,0.0096255261451005,0.041389774531126,-0.0211605280637741,2024/09/23 03:27:14 PM
548,1730433569.488533,-0.0781366527080535,0.0753514170646667,-0.069593608379364,0.2559001199625256,0.0751119706505325,-0.3075589634994374,0.0725977048277854,-0.2531163096427917,-0.9647080898284912,0.3956515491008758,0.3534533977508545,-0.0079885879531502,2024/09/23 03:23:22 PM
853,1730433572.5328732,-0.0189182683825492,0.0170330107212066,-0.0143032670021057,0.2753516401946468,0.1280839009428272,-0.3280548981706597,0.1229221895337104,-0.271885335445404,-0.9544466733932496,0.3498959541320801,0.774828314781189,0.1425558626651764,2024/09/23 03:28:27 PM
1085,1730433574.848565,-0.0320361070334911,0.0190535634756088,-0.0131813287734985,0.2242361488709597,0.0589825240456986,-0.3484501159861225,0.0574725158512592,-0.2223616987466812,-0.9732688069343568,0.0762075930833816,0.2113306075334549,0.1228080913424491,2024/09/23 03:32:19 PM
1836,1730433582.347222,-0.0155460536479949,-0.0281031429767608,0.0044376254081726,0.3373763832688566,-0.0895283645153036,0.0848607530685298,-0.0843685120344162,-0.3310125172138214,-0.93984717130661,0.0154794966802001,0.0325139909982681,0.2398583889007568,2024/09/23 03:44:50 PM
782,1730433571.824131,0.0011595338582992,0.0026482343673706,0.0036732554435729,0.2767992830969902,0.1223999659786593,-0.3339817735281029,0.1174470409750938,-0.2732781767845154,-0.9547383189201356,0.0250130835920572,0.0968317240476608,-0.0003506416105665,2024/09/23 03:27:16 PM
1489,1730433578.882844,0.1307780146598816,0.0332071781158447,0.0152245163917541,0.435601057471336,-0.0087463746742857,-0.018174435653024,-0.0079295076429843,-0.421955406665802,-0.9065819382667542,-0.1549420803785324,-0.0508615933358669,0.3928964734077453,2024/09/23 03:39:03 PM
1755,1730433581.537451,-0.0028284862637519,-0.0267871916294097,0.0284152626991271,0.3134492478762143,-0.1062526842901484,0.1510647207930147,-0.1008855178952217,-0.3083416521549225,-0.9459109902381896,-0.0239746235311031,-0.0767280757427215,0.0137988394126296,2024/09/23 03:43:29 PM
1428,1730433578.2728271,0.033723697066307,-0.0157901048660278,-0.0625943541526794,0.3172163089768495,0.0556589482711878,-0.2228618683749367,0.0528546795248985,-0.3119229674339294,-0.9486361145973206,0.6361766457557678,0.0370304435491561,0.707879364490509,2024/09/23 03:38:02 PM
1007,1730433574.070029,-0.0226754173636436,0.005287691950798,-0.0091252326965332,0.2519165860962323,0.072447800650479,-0.3376537600532059,0.0700997337698936,-0.2492605149745941,-0.9658960700035096,-0.0222025234252214,-0.0203723944723606,-0.0324464738368988,2024/09/23 03:31:01 PM
1315,1730433577.144992,0.000987984240055,-0.0116404742002487,-0.0337099432945251,0.2029611977057041,0.073226246498134,-0.2995080215149709,0.0716591253876686,-0.2015706300735473,-0.9768491387367249,0.4379857182502746,0.1437915116548538,-0.2295046746730804,2024/09/23 03:36:09 PM
1829,1730433582.276264,-0.0563002005219459,-0.0070995986461639,-0.005952775478363,0.3358161455001975,-0.0921268045541362,0.0895408721442631,-0.0868577659130096,-0.3295398354530334,-0.9401378631591796,0.0269566234201192,-0.0290258042514324,-0.3459486961364746,2024/09/23 03:44:43 PM
673,1730433570.736659,0.0088132619857788,0.0524404644966125,0.0128979682922363,0.2478568313245215,0.0750771241612196,-0.3107918422782958,0.0727144479751586,-0.2453268468379974,-0.966709554195404,-0.0662898793816566,0.1410151720046997,0.0216260831803083,2024/09/23 03:25:27 PM
1968,1730433583.663784,-0.0074198320508003,0.0149906575679779,0.0010237693786621,0.3502157176209267,-0.0985666611611919,0.1458491373937867,-0.0924336984753608,-0.3431004285812378,-0.934739589691162,0.231929063796997,0.2528572976589203,0.0414394177496433,2024/09/23 03:47:02 PM
686,1730433570.865618,0.0030589625239372,0.0019487738609313,0.0256017446517944,0.2474472482380778,0.0738085852693565,-0.3054852940888558,0.0714954808354377,-0.2449297606945037,-0.9669011235237122,0.0663423165678978,-0.1242236942052841,0.008178025484085,2024/09/23 03:25:40 PM
1969,1730433583.673809,-0.0423026829957962,0.0346653461456298,-0.0218571424484252,0.3526275390164482,-0.0961206091361863,0.1465929723034301,-0.0900673195719719,-0.3453648686408996,-0.9341365098953248,0.2509064674377441,0.2840335965156555,0.0536452680826187,2024/09/23 03:47:03 PM
1733,1730433581.317659,0.0091571062803268,-0.0013196766376495,-0.0322692394256591,0.3090419171065697,-0.1086387625032739,0.1528520637740993,-0.1032885909080505,-0.3041460812091827,-0.9470093250274658,0.1430148482322693,0.1205037683248519,-0.0308663118630647,2024/09/23 03:43:07 PM
817,1730433572.173892,0.0174417942762374,0.0132541358470916,0.0154075622558593,0.3010928875682125,0.179803176146773,-0.3372901594087145,0.1707906275987625,-0.2965641021728515,-0.9396170973777772,-0.075970821082592,-0.3249594569206238,-0.0486276298761367,2024/09/23 03:27:51 PM
752,1730433571.524858,-0.0005524307489395,0.0065770745277404,0.0032979846000671,0.2566542213992474,0.0829988570200323,-0.3194460598811424,0.0801880657672882,-0.2538457810878753,-0.9639150500297546,0.0513171553611755,0.0819491818547248,-0.0840031430125236,2024/09/23 03:26:46 PM
121,1730433565.225329,-0.0770608559250831,-0.0927004218101501,0.0915679931640625,0.3247032066554756,-0.0662962417341055,-0.3218117147602021,-0.0627859458327293,-0.3190275132656097,-0.9456634521484376,-1.314645528793335,-0.031729444861412,-1.7901118993759155,2024/09/23 03:16:15 PM
699,1730433570.995448,-0.0036909580230712,0.027151733636856,-0.0110577940940856,0.2529232442381068,0.0684667805259403,-0.3109934858882439,0.0662367343902587,-0.2502352595329284,-0.9659166932106018,0.0721020922064781,0.05259795114398,-0.0691530406475067,2024/09/23 03:25:53 PM
876,1730433572.762104,0.0528178289532661,-0.0355065166950225,0.0248934030532836,0.2722574081749346,0.1128709851846541,-0.3348292998892939,0.1084828451275825,-0.2689063847064972,-0.9570375084877014,-0.5587471723556519,-1.1328493356704712,-0.34987872838974,2024/09/23 03:28:50 PM
2046,1730433584.442471,-0.0425227060914039,-0.0446869432926178,-0.0297538638114929,0.3379450405869904,-0.1010016312988475,0.0902859209882214,-0.0951268449425697,-0.3315490782260895,-0.9386299252510072,0.0379024967551231,0.031526755541563,-0.0972860306501388,2024/09/23 03:48:20 PM
1040,1730433574.399591,0.0564504861831665,0.0191262811422348,0.0101949572563171,0.242143007874373,0.0660995598746175,-0.3233286884716229,0.064124472439289,-0.2397836595773697,-0.9687063097953796,-0.0693884119391441,-0.1426879167556762,-0.3956673443317413,2024/09/23 03:31:34 PM
2003,1730433584.013577,-0.0392873063683509,-0.0105777084827423,-0.0002851486206054,0.3437311397424877,-0.0998095471808034,0.1028677836370916,-0.0938151255249977,-0.3370023071765899,-0.9368181228637696,-0.0144375460222363,-0.0116007393226027,0.0076512517407536,2024/09/23 03:47:37 PM
578,1730433569.787704,-0.0036844536662101,0.0119611620903015,-0.0043296217918396,0.2571567042627861,0.0744833546687077,-0.305125490797379,0.0719675347208976,-0.2543317973613739,-0.964435577392578,0.0418968200683593,-0.0259131006896495,0.0144670801237225,2024/09/23 03:23:52 PM
855,1730433572.5542622,-0.0253568142652511,0.0242714881896972,-0.0023002624511718,0.2822142026333528,0.1424143655963785,-0.3261400184777885,0.1363187283277511,-0.2784829437732696,-0.9507178664207458,0.3146223425865173,0.6986187696456909,0.126010924577713,2024/09/23 03:28:29 PM
1877,1730433582.754984,-0.0288843959569931,-0.0404553115367889,0.0094774961471557,0.3478172701856063,-0.0894861452319256,0.1285829409498885,-0.0840153843164444,-0.3408465981483459,-0.936357319355011,0.088769219815731,0.2042572498321533,0.0981548428535461,2024/09/23 03:45:31 PM
38,1730433496.280721,-0.0179552286863327,-0.0058929920196533,0.0556906461715698,0.8147900536896506,0.1595925078827964,-0.0831496831347344,0.1090196594595909,-0.7275815606117249,-0.6773031949996948,-0.1005552783608436,-0.0058171534910798,-0.0124583672732114,2024/09/23 03:14:52 PM
31,1730433496.210773,-0.0038223192095756,0.0050755739212036,0.0014874935150146,0.8158324126621144,0.1618412226833972,-0.0818808196030223,0.1104201897978782,-0.7282962799072266,-0.6763075590133667,-0.0020778954494744,-0.0289307292550802,-0.016298646107316,2024/09/23 03:14:45 PM
1438,1730433578.372559,0.0570566803216934,-0.003456711769104,0.0271282792091369,0.3780096986463369,0.0104868351395401,-0.1521103671219819,0.009746297262609,-0.3690714240074157,-0.929349958896637,0.627325177192688,-0.3880252242088318,0.639163076877594,2024/09/23 03:38:12 PM
106,1730433565.077112,-0.0214826166629791,-0.0099774897098541,0.019254982471466,0.4001524048798369,-0.1291739679053747,-0.1085554660344216,-0.1186388581991195,-0.3895587027072906,-0.9133284687995912,-0.1270576417446136,-0.2595889568328857,-0.9842880964279176,2024/09/23 03:16:00 PM
23,1730433496.130852,-0.0025560557842254,0.0071251988410949,0.0043966174125671,0.8169535566808973,0.1626011992605568,-0.080681656460209,0.1108018681406974,-0.7290641069412231,-0.6754171848297119,-0.0088623762130737,-0.0137917222455143,-0.0047075035981833,2024/09/23 03:14:37 PM
710,1730433571.104958,-0.0215228796005249,0.0104710608720779,-0.0296480059623718,0.248557219427667,0.0632411246794544,-0.3097405823688283,0.0612567700445652,-0.2460057735443115,-0.9673307538032532,-0.0564307048916816,0.0184567607939243,0.0230018198490142,2024/09/23 03:26:04 PM
69,1730433564.7079802,0.0382331162691116,0.0685234367847442,-0.0315849781036376,0.4164894873529536,-0.1875139086245371,0.0392014419354144,-0.1704810559749603,-0.404552549123764,-0.8984839916229248,0.022491980344057,-0.0268180426210165,-0.0225149076431989,2024/09/23 03:15:23 PM
1843,1730433582.415638,-0.0355227068066597,0.0084326267242431,-0.0057453513145446,0.3431454688304858,-0.0868946382120095,0.1303787748911787,-0.0817258358001709,-0.336450845003128,-0.938148021697998,0.1351664066314697,0.4673767685890198,0.9228794574737548,2024/09/23 03:44:57 PM
1119,1730433575.188507,0.0049783587455749,0.012271448969841,0.0093507170677185,0.2312772612406914,0.0778597307991628,-0.3294049341227851,0.0757101252675056,-0.2292209565639495,-0.970425546169281,0.0378379262983799,0.1667056232690811,0.476670891046524,2024/09/23 03:32:53 PM
1812,1730433582.106586,-0.0246849060058593,-0.0385486185550689,-0.0193714499473571,0.3360255714333084,-0.0897954909946654,0.0872382587684411,-0.0846595913171768,-0.3297375440597534,-0.9402690529823304,0.0768150389194488,0.1064547896385192,0.2817181050777435,2024/09/23 03:44:26 PM
1127,1730433575.267617,0.0356359630823135,0.0089389830827713,0.0355050563812255,0.2268369933178505,0.0708667659590134,-0.336104534378399,0.0689935609698295,-0.2248966693878173,-0.9719369411468506,-0.1689942479133606,-0.3456324934959411,-0.4386219084262848,2024/09/23 03:33:01 PM
1964,1730433583.623906,0.0034259036183357,-0.0149166882038116,0.0165707468986511,0.3474066849792477,-0.1001583034107245,0.1439165250675529,-0.0940173491835594,-0.3404605686664581,-0.935546576976776,0.0175078716129064,-0.0428366921842098,0.0558255463838577,2024/09/23 03:46:58 PM
1529,1730433579.284635,-0.1472313106060028,0.1246782392263412,-0.317534863948822,0.0446913073916559,-0.1463129304064522,0.1462251917662416,-0.1456458866596222,-0.0446764305233955,-0.9883275032043456,1.4180136919021606,0.0064339209347963,-0.1830802410840988,2024/09/23 03:39:43 PM
1173,1730433575.727936,-0.0020508393645286,0.0143954902887344,0.0034651756286621,0.2180542356316263,0.0720552694823188,-0.3579668677738828,0.0702881589531898,-0.216330349445343,-0.9737868309020996,0.0869537442922592,0.2184327244758606,0.4599880576133728,2024/09/23 03:33:47 PM
1098,1730433574.978589,-0.0243569687008857,0.0025296956300735,0.0130471587181091,0.2239715475945164,0.0650272976218496,-0.3553930378879572,0.0633584409952163,-0.2221037149429321,-0.9729623198509216,0.0015914873220026,0.0011115930974483,-0.160765454173088,2024/09/23 03:32:32 PM
1862,1730433582.60642,0.0710513815283775,0.077331393957138,0.0254561901092529,0.3365478903731954,-0.09755975961015,0.1287888900568349,-0.0919406786561012,-0.3302306234836578,-0.9394118785858154,-0.0897468850016594,-0.2754608690738678,-0.2459281831979751,2024/09/23 03:45:16 PM
1242,1730433576.417776,0.0098776295781135,-0.0329599380493164,-0.0302942395210266,0.1572163680824558,0.0334024043735679,-0.314512930726503,0.0329843163490295,-0.1565695106983184,-0.987116038799286,-0.1462547779083252,-0.1250956058502197,0.0117840524762868,2024/09/23 03:34:56 PM
1819,1730433582.176408,0.0222423151135444,0.0289726853370666,0.0211949348449707,0.3443304445959121,-0.0845023031149204,0.1353241241331911,-0.0794475302100181,-0.3375664949417114,-0.937942922115326,0.0883486568927764,0.2061912417411804,0.4314663112163543,2024/09/23 03:44:33 PM
1148,1730433575.477903,0.0269908681511878,0.0466603487730026,0.0117043852806091,0.2212047073619895,0.0701104056839557,-0.3310458590348106,0.0683460608124733,-0.2194051295518875,-0.9732369780540466,-0.0247215144336223,0.0292164646089077,0.1005691513419151,2024/09/23 03:33:22 PM
265,1730433566.663585,-0.0247054770588874,0.0374296605587005,-0.0312815904617309,0.3084088894196039,0.0112278925414069,-0.3913725968899789,0.0106979105621576,-0.3035429716110229,-0.952757716178894,0.0758593454957008,0.1960842758417129,0.608224093914032,2024/09/23 03:18:39 PM
1945,1730433583.433947,-0.0512643679976463,-0.0286998152732849,-0.0102797150611877,0.3436719798442303,-0.1022683163892263,0.1217899911275271,-0.0961202904582023,-0.3369466066360473,-0.9366044402122498,0.0872041285037994,0.0759088695049285,0.0557535327970981,2024/09/23 03:46:39 PM
1016,1730433574.159881,-0.0065987482666969,0.0272221863269805,0.0071412324905395,0.2588791977513003,0.0881847208327053,-0.3358748857692356,0.085135743021965,-0.2559972703456878,-0.9629212617874146,0.1416650712490081,0.2720480263233185,0.0049247611314058,2024/09/23 03:31:10 PM
1134,1730433575.337966,-0.0390229746699333,0.0124704986810684,-0.0115777254104614,0.2205374794208353,0.0651045173754863,-0.36088596283352,0.0634828209877014,-0.2187541127204895,-0.9737128019332886,0.0611509382724761,0.066751591861248,-0.0437119118869304,2024/09/23 03:33:08 PM
1064,1730433574.647124,0.0058119632303714,0.0201304107904434,0.0116307735443115,0.229647951465037,0.0560519476932948,-0.3195782003744572,0.0545518174767494,-0.2276347279548645,-0.972217321395874,-0.1418261677026748,-0.1833959370851516,0.1320386677980423,2024/09/23 03:31:58 PM
504,1730433569.050926,0.0053352639079093,0.0288440734148025,-0.0507203340530395,0.2499127877898491,0.0664322345181664,-0.3045136541735256,0.0643211156129837,-0.2473194599151611,-0.9667966961860656,-0.0363022685050964,0.0477933436632156,-0.0557047091424465,2024/09/23 03:22:38 PM
276,1730433566.772801,-0.0459147915244102,-0.0189461410045623,0.0111699700355529,0.3048134031617013,0.0225896586022979,-0.3350053637334219,0.021546509116888,-0.3001151978969574,-0.9536595940589904,-0.0224222633987665,0.265357106924057,0.3328540325164795,2024/09/23 03:18:50 PM
809,1730433572.093784,0.0088124722242355,-0.0080080926418304,0.0176166892051696,0.301916790031728,0.1886534014243848,-0.3306559077176215,0.1790537685155868,-0.2973508536815643,-0.9378284811973572,0.0723656862974166,0.1508813798427581,-0.0274146981537342,2024/09/23 03:27:43 PM
339,1730433567.401593,-0.0020569711923599,0.0566526353359222,0.0098404884338378,0.2780880590867227,0.0599837889628764,-0.3114267012354888,0.0576447546482086,-0.2745176553726196,-0.959852695465088,0.0025436191353946,-0.0282729286700487,0.1359551101922989,2024/09/23 03:19:53 PM
1550,1730433579.490874,0.0137233585119247,-0.0571230351924896,-0.0027682185173034,0.2334750451447105,-0.1586113127431104,0.1552673864998598,-0.1536617279052734,-0.2313596755266189,-0.960656464099884,0.3394117057323456,0.0851713418960571,-0.0270411614328622,2024/09/23 03:40:04 PM
945,1730433573.451134,0.0167716145515441,0.0202895104885101,0.0126823186874389,0.2895307865585819,0.1464247715169701,-0.3310313456625236,0.1398293524980545,-0.2855025827884674,-0.9481223821640016,-0.0180331896990537,-0.0837926492094993,-0.0649776235222816,2024/09/23 03:29:59 PM
1570,1730433579.6902,0.004040241241455,-0.0145787894725799,-0.0336865186691284,0.3101160672945636,-0.1418113100414977,0.1447086235576514,-0.1345944702625274,-0.3051691651344299,-0.9427386522293092,0.122737243771553,0.542973518371582,-0.0639696717262268,2024/09/23 03:40:24 PM
185,1730433565.864582,-0.007362961769104,0.1841504573822021,0.0440137386322021,-0.5343363379478118,-0.1092487701598473,-0.7988087556600405,-0.0938333198428154,0.5092700123786926,-0.8554761409759521,0.4824449121952057,-0.1830060482025146,-0.0074015734717249,2024/09/23 03:17:19 PM
798,1730433571.9841971,-0.024358332157135,0.0282800495624542,0.0041075348854064,0.2869631191700414,0.1506476813538362,-0.3306766289299822,0.1439414769411087,-0.283040851354599,-0.948245108127594,0.145213782787323,0.3923046588897705,0.0130838342010974,2024/09/23 03:27:32 PM
930,1730433573.302028,-0.0098294094204902,-0.0006948411464691,-0.0038985610008239,0.2478210329245068,0.0662364896901655,-0.344757336421734,0.0641659721732139,-0.2452921420335769,-0.967323362827301,0.0671745091676712,0.2689648866653442,0.1169836074113845,2024/09/23 03:29:44 PM
